"IDX","IDX_DATETIME","ITEMCODE","LOCATION","VALUE_1"
"3195","2021-01-06 16:00:00","PM10","4279025000","13"
"3196","2021-01-06 16:00:00","PM10","4279031000","13"
"3197","2021-01-06 16:00:00","PM10","4279032000","13"
"3198","2021-01-06 16:00:00","PM10","4279033000","13"
"3199","2021-01-06 16:00:00","PM10","4279034000","13"
"3200","2021-01-06 16:00:00","PM10","4219000000","14"
"3201","2021-01-06 16:00:00","PM10","4219051500","14"
"3202","2021-01-06 16:00:00","PM10","4219052500","14"
"3203","2021-01-06 16:00:00","PM10","4219053500","14"
"3204","2021-01-06 16:00:00","PM10","4219054000","14"
"3205","2021-01-06 16:00:00","PM10","4219058500","14"
"3206","2021-01-06 16:00:00","PM10","4219059500","14"
"3207","2021-01-06 16:00:00","PM10","4219060500","14"
"3208","2021-01-06 16:00:00","PM10","4219061500","14"
"3209","2021-01-06 16:00:00","PM10","4281000000","9"
"3210","2021-01-06 16:00:00","PM10","4281025000","9"
"3211","2021-01-06 16:00:00","PM10","4281031000","9"
"3212","2021-01-06 16:00:00","PM10","4281032000","9"
"3213","2021-01-06 16:00:00","PM10","4281033000","9"
"3214","2021-01-06 16:00:00","PM10","4281034000","9"
"3215","2021-01-06 16:00:00","PM10","4281035000","9"
"3216","2021-01-06 16:00:00","PM10","4415000000","24"
"3217","2021-01-06 16:00:00","PM10","4415025000","24"
"3218","2021-01-06 16:00:00","PM10","4415031000","24"
"3219","2021-01-06 16:00:00","PM10","4415032000","24"
"3220","2021-01-06 16:00:00","PM10","4415033000","24"
"3221","2021-01-06 16:00:00","PM10","4415034000","24"
"3222","2021-01-06 16:00:00","PM10","4415036000","24"
"3223","2021-01-06 16:00:00","PM10","4415037000","24"
"3224","2021-01-06 16:00:00","PM10","4415038000","24"
"3225","2021-01-06 16:00:00","PM10","4415039000","24"
"3226","2021-01-06 16:00:00","PM10","4415040000","24"
"3227","2021-01-06 16:00:00","PM10","4415051000","24"
"3228","2021-01-06 16:00:00","PM10","4415054000","24"
"3229","2021-01-06 16:00:00","PM10","4415055000","24"
"3230","2021-01-06 16:00:00","PM10","4415056000","24"
"3231","2021-01-06 16:00:00","PM10","4415057000","24"
"3232","2021-01-06 16:00:00","PM10","4415059000","24"
"3233","2021-01-06 16:00:00","PM10","4423000000","18"
"3234","2021-01-06 16:00:00","PM10","4423025000","18"
"3235","2021-01-06 16:00:00","PM10","4423025300","18"
"3236","2021-01-06 16:00:00","PM10","4423031000","18"
"3237","2021-01-06 16:00:00","PM10","4423032000","18"
"3238","2021-01-06 16:00:00","PM10","4423033000","18"
"3239","2021-01-06 16:00:00","PM10","4423034000","18"
"3240","2021-01-06 16:00:00","PM10","4423035000","18"
"3241","2021-01-06 16:00:00","PM10","4423036000","18"
"3242","2021-01-06 16:00:00","PM10","4423038000","18"
"3243","2021-01-06 16:00:00","PM10","4423039000","18"
"3244","2021-01-06 16:00:00","PM10","4423040000","18"
"3245","2021-01-06 16:00:00","PM10","4423041000","18"
"3246","2021-01-06 16:00:00","PM10","4423042000","18"
"3247","2021-01-06 16:00:00","PM10","4423051000","18"
"3248","2021-01-06 16:00:00","PM10","4423052000","18"
"3249","2021-01-06 16:00:00","PM10","4481000000","33"
"3250","2021-01-06 16:00:00","PM10","4481025000","33"
"3251","2021-01-06 16:00:00","PM10","4481025300","33"
"3252","2021-01-06 16:00:00","PM10","4481031000","33"
"3253","2021-01-06 16:00:00","PM10","4481032000","33"
"3254","2021-01-06 16:00:00","PM10","4481033000","33"
"3255","2021-01-06 16:00:00","PM10","4481034000","33"
"3256","2021-01-06 16:00:00","PM10","4481035000","33"
"3257","2021-01-06 16:00:00","PM10","4481036000","33"
"3258","2021-01-06 16:00:00","PM10","4481037000","33"
"3259","2021-01-06 16:00:00","PM10","4481038000","33"
"3260","2021-01-06 16:00:00","PM10","4481039000","33"
"3261","2021-01-06 16:00:00","PM10","4481040000","33"
"3262","2021-01-06 16:00:00","PM10","4691000000","12"
"3263","2021-01-06 16:00:00","PM10","4691025000","12"
"3264","2021-01-06 16:00:00","PM10","4691025300","12"
"3265","2021-01-06 16:00:00","PM10","4691031000","12"
"3266","2021-01-06 16:00:00","PM10","4691032000","12"
"3267","2021-01-06 16:00:00","PM10","4691033000","12"
"3268","2021-01-06 16:00:00","PM10","4691034000","12"
"3269","2021-01-06 16:00:00","PM10","4691035000","12"
"3270","2021-01-06 16:00:00","PM10","4691036000","12"
"3271","2021-01-06 16:00:00","PM10","4691037000","12"
"3272","2021-01-06 16:00:00","PM10","4691038000","12"
"3273","2021-01-06 16:00:00","PM10","4691039000","12"
"3274","2021-01-06 16:00:00","PM10","4691040000","12"
"3275","2021-01-06 16:00:00","PM10","4691041000","12"
"3276","2021-01-06 16:00:00","PM10","4691042000","12"
"3277","2021-01-06 16:00:00","PM10","4725000000","19"
"3278","2021-01-06 16:00:00","PM10","4725025000","19"
"3279","2021-01-06 16:00:00","PM10","4725031000","19"
"3280","2021-01-06 16:00:00","PM10","4725032500","19"
"3281","2021-01-06 16:00:00","PM10","4725033000","19"
"3282","2021-01-06 16:00:00","PM10","4725034000","19"
"3283","2021-01-06 16:00:00","PM10","4725035000","19"
"3284","2021-01-06 16:00:00","PM10","4725036000","19"
"3285","2021-01-06 16:00:00","PM10","4725037000","19"
"3286","2021-01-06 16:00:00","PM10","4725038000","19"
"3287","2021-01-06 16:00:00","PM10","4725039000","19"
"3288","2021-01-06 16:00:00","PM10","4725040000","19"
"3289","2021-01-06 16:00:00","PM10","4725041000","19"
"3290","2021-01-06 16:00:00","PM10","4725042000","19"
"3291","2021-01-06 16:00:00","PM10","4725043000","19"
"3292","2021-01-06 16:00:00","PM10","4725044000","19"
"3293","2021-01-06 16:00:00","PM10","4725045000","19"
"3294","2021-01-06 16:00:00","PM10","4725046000","19"
"3295","2021-01-06 16:00:00","PM10","4725047000","19"
"3296","2021-01-06 16:00:00","PM10","4725052000","19"
"3297","2021-01-06 16:00:00","PM10","4725053000","19"
"3298","2021-01-06 16:00:00","PM10","4725054000","19"
"3299","2021-01-06 16:00:00","PM10","4725055000","19"
"3300","2021-01-06 16:00:00","PM10","4725056000","19"
"3301","2021-01-06 16:00:00","PM10","4725057000","19"
"3302","2021-01-06 16:00:00","PM10","4785000000","20"
"3303","2021-01-06 16:00:00","PM10","4785025000","20"
"3304","2021-01-06 16:00:00","PM10","4785025300","20"
"3305","2021-01-06 16:00:00","PM10","4785025600","20"
"3306","2021-01-06 16:00:00","PM10","4785031000","20"
"3307","2021-01-06 16:00:00","PM10","4785032000","20"
"3308","2021-01-06 16:00:00","PM10","4785033000","20"
"3309","2021-01-06 16:00:00","PM10","4785036000","20"
"3310","2021-01-06 16:00:00","PM10","4785037000","20"
"3311","2021-01-06 16:00:00","PM10","4728000000","16"
"3312","2021-01-06 16:00:00","PM10","4728025000","16"
"3313","2021-01-06 16:00:00","PM10","4728025300","16"
"3314","2021-01-06 16:00:00","PM10","4728031000","16"
"3315","2021-01-06 16:00:00","PM10","4728032000","16"
"3316","2021-01-06 16:00:00","PM10","4728033000","16"
"3317","2021-01-06 16:00:00","PM10","4728034000","16"
"3318","2021-01-06 16:00:00","PM10","4728035000","16"
"3319","2021-01-06 16:00:00","PM10","4728036000","16"
"3320","2021-01-06 16:00:00","PM10","4728037000","16"
"3321","2021-01-06 16:00:00","PM10","4728057000","16"
"3322","2021-01-06 16:00:00","PM10","4728058000","16"
"3323","2021-01-06 16:00:00","PM10","4728059000","16"
"3324","2021-01-06 16:00:00","PM10","4728060000","16"
"3325","2021-01-06 16:00:00","PM10","4728061000","16"
"3326","2021-01-06 16:00:00","PM10","4784000000","13"
"3327","2021-01-06 16:00:00","PM10","4784025000","13"
"3328","2021-01-06 16:00:00","PM10","4784031000","13"
"3329","2021-01-06 16:00:00","PM10","4784032000","13"
"3330","2021-01-06 16:00:00","PM10","4784033000","13"
"3331","2021-01-06 16:00:00","PM10","4784034000","13"
"3332","2021-01-06 16:00:00","PM10","4784035000","13"
"3333","2021-01-06 16:00:00","PM10","4784036000","13"
"3334","2021-01-06 16:00:00","PM10","4784037000","13"
"3335","2021-01-06 16:00:00","PM10","4784038000","13"
"3336","2021-01-06 16:00:00","PM10","4784039000","13"
"3337","2021-01-06 16:00:00","PM10","4723000000","24"
"3338","2021-01-06 16:00:00","PM10","4723025000","24"
"3339","2021-01-06 16:00:00","PM10","4723031000","24"
"3340","2021-01-06 16:00:00","PM10","4723032000","24"
"3341","2021-01-06 16:00:00","PM10","4723033000","24"
"3342","2021-01-06 16:00:00","PM10","4723034000","24"
"3343","2021-01-06 16:00:00","PM10","4723035000","24"
"3344","2021-01-06 16:00:00","PM10","4723036000","24"
"3345","2021-01-06 16:00:00","PM10","4723037000","24"
"3346","2021-01-06 16:00:00","PM10","4723038000","24"
"3347","2021-01-06 16:00:00","PM10","4723039000","24"
"3348","2021-01-06 16:00:00","PM10","4723040000","24"
"3349","2021-01-06 16:00:00","PM10","4723051000","24"
"3350","2021-01-06 16:00:00","PM10","4723052000","24"
"3351","2021-01-06 16:00:00","PM10","4723053500","24"
"3352","2021-01-06 16:00:00","PM10","4723054000","24"
"3353","2021-01-06 16:00:00","PM10","4723055500","24"
"3354","2021-01-06 16:00:00","PM10","4793000000","6"
"3355","2021-01-06 16:00:00","PM10","4793025000","6"
"3356","2021-01-06 16:00:00","PM10","4793025300","6"
"3357","2021-01-06 16:00:00","PM10","4793031000","6"
"3358","2021-01-06 16:00:00","PM10","4793033000","6"
"3359","2021-01-06 16:00:00","PM10","4793035000","6"
"3360","2021-01-06 16:00:00","PM10","4793036000","6"
"3361","2021-01-06 16:00:00","PM10","4793037000","6"
"3362","2021-01-06 16:00:00","PM10","4793038000","6"
"3363","2021-01-06 16:00:00","PM10","4793039000","6"
"3364","2021-01-06 16:00:00","PM10","4793040000","6"
"3365","2021-01-06 16:00:00","PM10","4776000000","14"
"3366","2021-01-06 16:00:00","PM10","4776025000","14"
"3367","2021-01-06 16:00:00","PM10","4776031000","14"
"3368","2021-01-06 16:00:00","PM10","4776032000","14"
"3369","2021-01-06 16:00:00","PM10","4776033000","14"
"3370","2021-01-06 16:00:00","PM10","4776034000","14"
"3371","2021-01-06 16:00:00","PM10","4776035000","14"
"3372","2021-01-06 16:00:00","PM10","4790000000","17"
"3373","2021-01-06 16:00:00","PM10","4790025000","17"
"3374","2021-01-06 16:00:00","PM10","4790031000","17"
"3375","2021-01-06 16:00:00","PM10","4790034000","17"
"3376","2021-01-06 16:00:00","PM10","4790035000","17"
"3377","2021-01-06 16:00:00","PM10","4790036000","17"
"3378","2021-01-06 16:00:00","PM10","4790037000","17"
"3379","2021-01-06 16:00:00","PM10","4790038000","17"
"3380","2021-01-06 16:00:00","PM10","4790039000","17"
"3381","2021-01-06 16:00:00","PM10","4790040000","17"
"3382","2021-01-06 16:00:00","PM10","4790041000","17"
"3383","2021-01-06 16:00:00","PM10","4790042000","17"
"3384","2021-01-06 16:00:00","PM10","4790043000","17"
"3385","2021-01-06 17:00:00","PM10","1114000000","31"
"3386","2021-01-06 17:00:00","PM10","1114052000","31"
"3387","2021-01-06 17:00:00","PM10","1114054000","31"
"3388","2021-01-06 17:00:00","PM10","1114055000","31"
"3389","2021-01-06 17:00:00","PM10","1114057000","31"
"3390","2021-01-06 17:00:00","PM10","1114058000","31"
"3391","2021-01-06 17:00:00","PM10","1114059000","31"
"3392","2021-01-06 17:00:00","PM10","1114060500","31"
"3393","2021-01-06 17:00:00","PM10","1114061500","31"
"3394","2021-01-06 17:00:00","PM10","1114062500","31"
"3395","2021-01-06 17:00:00","PM10","1114063500","31"
"3396","2021-01-06 17:00:00","PM10","1114064500","31"
"3397","2021-01-06 17:00:00","PM10","1114065000","31"
"3398","2021-01-06 17:00:00","PM10","1114066500","31"
"3399","2021-01-06 17:00:00","PM10","1114067000","31"
"3400","2021-01-06 17:00:00","PM10","1114068000","31"
"3401","2021-01-06 17:00:00","PM10","2611000000","31"
"3402","2021-01-06 17:00:00","PM10","2611051000","31"
"3403","2021-01-06 17:00:00","PM10","2611052000","31"
"3404","2021-01-06 17:00:00","PM10","2611053000","31"
"3405","2021-01-06 17:00:00","PM10","2611054500","31"
"3406","2021-01-06 17:00:00","PM10","2611056000","31"
"3407","2021-01-06 17:00:00","PM10","2611057000","31"
"3408","2021-01-06 17:00:00","PM10","2611058000","31"
"3409","2021-01-06 17:00:00","PM10","2611059000","31"
"3410","2021-01-06 17:00:00","PM10","2611060000","31"
"3411","2021-01-06 17:00:00","PM10","2711000000","31"
"3412","2021-01-06 17:00:00","PM10","2711051700","31"
"3413","2021-01-06 17:00:00","PM10","2711054500","31"
"3414","2021-01-06 17:00:00","PM10","2711056500","31"
"3415","2021-01-06 17:00:00","PM10","2711057500","31"
"3416","2021-01-06 17:00:00","PM10","2711058500","31"
"3417","2021-01-06 17:00:00","PM10","2711059500","31"
"3418","2021-01-06 17:00:00","PM10","2711064000","31"
"3419","2021-01-06 17:00:00","PM10","2711065000","31"
"3420","2021-01-06 17:00:00","PM10","2711066000","31"
"3421","2021-01-06 17:00:00","PM10","2711067000","31"
"3422","2021-01-06 17:00:00","PM10","2711068000","31"
"3423","2021-01-06 17:00:00","PM10","2711069000","31"
"3424","2021-01-06 17:00:00","PM10","2811000000","31"
"3425","2021-01-06 17:00:00","PM10","2811052000","31"
"3426","2021-01-06 17:00:00","PM10","2811053000","31"
"3427","2021-01-06 17:00:00","PM10","2811054000","31"
"3428","2021-01-06 17:00:00","PM10","2811056000","31"
"3429","2021-01-06 17:00:00","PM10","2811057000","31"
"3430","2021-01-06 17:00:00","PM10","2811058500","31"
"3431","2021-01-06 17:00:00","PM10","2811060000","31"
"3432","2021-01-06 17:00:00","PM10","2811061000","31"
"3433","2021-01-06 17:00:00","PM10","2811062000","31"
"3434","2021-01-06 17:00:00","PM10","2811062200","31"
"3435","2021-01-06 17:00:00","PM10","2811062800","31"
"3436","2021-01-06 17:00:00","PM10","2811063000","31"
"3437","2021-01-06 17:00:00","PM10","3014000000","31"
"3438","2021-01-06 17:00:00","PM10","3014053500","31"
"3439","2021-01-06 17:00:00","PM10","3014055000","31"
"3440","2021-01-06 17:00:00","PM10","3014056000","31"
"3441","2021-01-06 17:00:00","PM10","3014057500","31"
"3442","2021-01-06 17:00:00","PM10","3014060500","31"
"3443","2021-01-06 17:00:00","PM10","3014062000","31"
"3444","2021-01-06 17:00:00","PM10","3014063000","31"
"3445","2021-01-06 17:00:00","PM10","3014064000","31"
"3446","2021-01-06 17:00:00","PM10","3014065500","31"
"3447","2021-01-06 17:00:00","PM10","3014067000","31"
"3448","2021-01-06 17:00:00","PM10","3014068000","31"
"3449","2021-01-06 17:00:00","PM10","3014069000","31"
"3450","2021-01-06 17:00:00","PM10","3014070000","31"
"3451","2021-01-06 17:00:00","PM10","3014071000","31"
"3452","2021-01-06 17:00:00","PM10","3014072000","31"
"3453","2021-01-06 17:00:00","PM10","3014073000","31"
"3454","2021-01-06 17:00:00","PM10","3014074000","31"
"3455","2021-01-06 17:00:00","PM10","3111000000","31"
"3456","2021-01-06 17:00:00","PM10","3111051000","31"
"3457","2021-01-06 17:00:00","PM10","3111052000","31"
"3458","2021-01-06 17:00:00","PM10","3111053000","31"
"3459","2021-01-06 17:00:00","PM10","3111054000","31"
"3460","2021-01-06 17:00:00","PM10","3111055000","31"
"3461","2021-01-06 17:00:00","PM10","3111058500","31"
"3462","2021-01-06 17:00:00","PM10","3111059000","31"
"3463","2021-01-06 17:00:00","PM10","3111060000","31"
"3464","2021-01-06 17:00:00","PM10","3111061000","31"
"3465","2021-01-06 17:00:00","PM10","3111062000","31"
"3466","2021-01-06 17:00:00","PM10","3111063000","31"
"3467","2021-01-06 17:00:00","PM10","3111064000","31"
"3468","2021-01-06 17:00:00","PM10","3111065000","31"
"3469","2021-01-06 17:00:00","PM10","1111000000","32"
"3470","2021-01-06 17:00:00","PM10","1111051500","32"
"3471","2021-01-06 17:00:00","PM10","1111053000","32"
"3472","2021-01-06 17:00:00","PM10","1111054000","32"
"3473","2021-01-06 17:00:00","PM10","1111055000","32"
"3474","2021-01-06 17:00:00","PM10","1111056000","32"
"3475","2021-01-06 17:00:00","PM10","1111057000","32"
"3476","2021-01-06 17:00:00","PM10","1111058000","32"
"3477","2021-01-06 17:00:00","PM10","1111060000","32"
"3478","2021-01-06 17:00:00","PM10","1111061500","32"
"3479","2021-01-06 17:00:00","PM10","1111063000","32"
"3480","2021-01-06 17:00:00","PM10","1111064000","32"
"3481","2021-01-06 17:00:00","PM10","1111065000","32"
"3482","2021-01-06 17:00:00","PM10","1111067000","32"
"3483","2021-01-06 17:00:00","PM10","1111068000","32"
"3484","2021-01-06 17:00:00","PM10","1111069000","32"
"3485","2021-01-06 17:00:00","PM10","1111070000","32"
"3486","2021-01-06 17:00:00","PM10","1111071000","32"
"3487","2021-01-06 17:00:00","PM10","1117000000","33"
"3488","2021-01-06 17:00:00","PM10","1117051000","33"
"3489","2021-01-06 17:00:00","PM10","1117052000","33"
"3490","2021-01-06 17:00:00","PM10","1117053000","33"
"3491","2021-01-06 17:00:00","PM10","1117055500","33"
"3492","2021-01-06 17:00:00","PM10","1117056000","33"
"3493","2021-01-06 17:00:00","PM10","1117057000","33"
"3494","2021-01-06 17:00:00","PM10","1117058000","33"
"3495","2021-01-06 17:00:00","PM10","1117059000","33"
"3496","2021-01-06 17:00:00","PM10","1117062500","33"
"3497","2021-01-06 17:00:00","PM10","1117063000","33"
"3498","2021-01-06 17:00:00","PM10","1117064000","33"
"3499","2021-01-06 17:00:00","PM10","1117065000","33"
"3500","2021-01-06 17:00:00","PM10","1117066000","33"
"3501","2021-01-06 17:00:00","PM10","1117068500","33"
"3502","2021-01-06 17:00:00","PM10","1117069000","33"
"3503","2021-01-06 17:00:00","PM10","1117070000","33"
"3504","2021-01-06 17:00:00","PM10","1121500000","24"
"3505","2021-01-06 17:00:00","PM10","1121571000","24"
"3506","2021-01-06 17:00:00","PM10","1121573000","24"
"3507","2021-01-06 17:00:00","PM10","1121574000","24"
"3508","2021-01-06 17:00:00","PM10","1121575000","24"
"3509","2021-01-06 17:00:00","PM10","1121576000","24"
"3510","2021-01-06 17:00:00","PM10","1121577000","24"
"3511","2021-01-06 17:00:00","PM10","1121578000","24"
"3512","2021-01-06 17:00:00","PM10","1121581000","24"
"3513","2021-01-06 17:00:00","PM10","1121582000","24"
"3514","2021-01-06 17:00:00","PM10","1121583000","24"
"3515","2021-01-06 17:00:00","PM10","1121584000","24"
"3516","2021-01-06 17:00:00","PM10","1121584700","24"
"3517","2021-01-06 17:00:00","PM10","1121585000","24"
"3518","2021-01-06 17:00:00","PM10","1121586000","24"
"3519","2021-01-06 17:00:00","PM10","1121587000","24"
"3520","2021-01-06 17:00:00","PM10","1120000000","23"
"3521","2021-01-06 17:00:00","PM10","1120052000","23"
"3522","2021-01-06 17:00:00","PM10","1120053500","23"
"3523","2021-01-06 17:00:00","PM10","1120054000","23"
"3524","2021-01-06 17:00:00","PM10","1120055000","23"
"3525","2021-01-06 17:00:00","PM10","1120056000","23"
"3526","2021-01-06 17:00:00","PM10","1120057000","23"
"3527","2021-01-06 17:00:00","PM10","1120058000","23"
"3528","2021-01-06 17:00:00","PM10","1120059000","23"
"3529","2021-01-06 17:00:00","PM10","1120061500","23"
"3530","2021-01-06 17:00:00","PM10","1120062000","23"
"3531","2021-01-06 17:00:00","PM10","1120064500","23"
"3532","2021-01-06 17:00:00","PM10","1120065000","23"
"3533","2021-01-06 17:00:00","PM10","1120066000","23"
"3534","2021-01-06 17:00:00","PM10","1120067000","23"
"3535","2021-01-06 17:00:00","PM10","1120069000","23"
"3536","2021-01-06 17:00:00","PM10","1120072000","23"
"3537","2021-01-06 17:00:00","PM10","1120079000","23"
"3538","2021-01-06 17:00:00","PM10","1126000000","28"
"3539","2021-01-06 17:00:00","PM10","1126052000","28"
"3540","2021-01-06 17:00:00","PM10","1126054000","28"
"3541","2021-01-06 17:00:00","PM10","1126055000","28"
"3542","2021-01-06 17:00:00","PM10","1126056500","28"
"3543","2021-01-06 17:00:00","PM10","1126057000","28"
"3544","2021-01-06 17:00:00","PM10","1126057500","28"
"3545","2021-01-06 17:00:00","PM10","1126058000","28"
"3546","2021-01-06 17:00:00","PM10","1126059000","28"
"3547","2021-01-06 17:00:00","PM10","1126060000","28"
"3548","2021-01-06 17:00:00","PM10","1126061000","28"
"3549","2021-01-06 17:00:00","PM10","1126062000","28"
"3550","2021-01-06 17:00:00","PM10","1126063000","28"
"3551","2021-01-06 17:00:00","PM10","1126065500","28"
"3552","2021-01-06 17:00:00","PM10","1126066000","28"
"3553","2021-01-06 17:00:00","PM10","1126068000","28"
"3554","2021-01-06 17:00:00","PM10","1126069000","28"
"3555","2021-01-06 17:00:00","PM10","1123000000","24"
"3556","2021-01-06 17:00:00","PM10","1123053600","24"
"3557","2021-01-06 17:00:00","PM10","1123054500","24"
"3558","2021-01-06 17:00:00","PM10","1123056000","24"
"3559","2021-01-06 17:00:00","PM10","1123057000","24"
"3560","2021-01-06 17:00:00","PM10","1123060000","24"
"3561","2021-01-06 17:00:00","PM10","1123061000","24"
"3562","2021-01-06 17:00:00","PM10","1123065000","24"
"3563","2021-01-06 17:00:00","PM10","1123066000","24"
"3564","2021-01-06 17:00:00","PM10","1123070500","24"
"3565","2021-01-06 17:00:00","PM10","1123071000","24"
"3566","2021-01-06 17:00:00","PM10","1123072000","24"
"3567","2021-01-06 17:00:00","PM10","1123073000","24"
"3568","2021-01-06 17:00:00","PM10","1123074000","24"
"3569","2021-01-06 17:00:00","PM10","1123075000","24"
"3570","2021-01-06 17:00:00","PM10","1129000000","24"
"3571","2021-01-06 17:00:00","PM10","1129052500","24"
"3572","2021-01-06 17:00:00","PM10","1129055500","24"
"3573","2021-01-06 17:00:00","PM10","1129057500","24"
"3574","2021-01-06 17:00:00","PM10","1129058000","24"
"3575","2021-01-06 17:00:00","PM10","1129059000","24"
"3576","2021-01-06 17:00:00","PM10","1129060000","24"
"3577","2021-01-06 17:00:00","PM10","1129061000","24"
"3578","2021-01-06 17:00:00","PM10","1129062000","24"
"3579","2021-01-06 17:00:00","PM10","1129063000","24"
"3580","2021-01-06 17:00:00","PM10","1129064000","24"
"3581","2021-01-06 17:00:00","PM10","1129065000","24"
"3582","2021-01-06 17:00:00","PM10","1129066000","24"
"3583","2021-01-06 17:00:00","PM10","1129068500","24"
"3584","2021-01-06 17:00:00","PM10","1129070500","24"
"3585","2021-01-06 17:00:00","PM10","1129071500","24"
"3586","2021-01-06 17:00:00","PM10","1129072500","24"
"3587","2021-01-06 17:00:00","PM10","1129076000","24"
"3588","2021-01-06 17:00:00","PM10","1129077000","24"
"3589","2021-01-06 17:00:00","PM10","1129078000","24"
"3590","2021-01-06 17:00:00","PM10","1129081000","24"
"3591","2021-01-06 17:00:00","PM10","1132000000","23"
"3592","2021-01-06 17:00:00","PM10","1132051100","23"
"3593","2021-01-06 17:00:00","PM10","1132051200","23"
"3594","2021-01-06 17:00:00","PM10","1132051300","23"
"3595","2021-01-06 17:00:00","PM10","1132051400","23"
"3596","2021-01-06 17:00:00","PM10","1132051500","23"
"3597","2021-01-06 17:00:00","PM10","1132052100","23"
"3598","2021-01-06 17:00:00","PM10","1132052200","23"
"3599","2021-01-06 17:00:00","PM10","1132066000","23"
"3600","2021-01-06 17:00:00","PM10","1132067000","23"
"3601","2021-01-06 17:00:00","PM10","1132068000","23"
"3602","2021-01-06 17:00:00","PM10","1132068100","23"
"3603","2021-01-06 17:00:00","PM10","1132069000","23"
"3604","2021-01-06 17:00:00","PM10","1132070000","23"
"3605","2021-01-06 17:00:00","PM10","1132071000","23"
"3606","2021-01-06 17:00:00","PM10","1138000000","27"
"3607","2021-01-06 17:00:00","PM10","1138051000","27"
"3608","2021-01-06 17:00:00","PM10","1138052000","27"
"3609","2021-01-06 17:00:00","PM10","1138053000","27"
"3610","2021-01-06 17:00:00","PM10","1138055100","27"
"3611","2021-01-06 17:00:00","PM10","1138055200","27"
"3612","2021-01-06 17:00:00","PM10","1138056000","27"
"3613","2021-01-06 17:00:00","PM10","1138057000","27"
"3614","2021-01-06 17:00:00","PM10","1138058000","27"
"3615","2021-01-06 17:00:00","PM10","1138059000","27"
"3616","2021-01-06 17:00:00","PM10","1138060000","27"
"3617","2021-01-06 17:00:00","PM10","1138062500","27"
"3618","2021-01-06 17:00:00","PM10","1138063100","27"
"3619","2021-01-06 17:00:00","PM10","1138063200","27"
"3620","2021-01-06 17:00:00","PM10","1138064000","27"
"3621","2021-01-06 17:00:00","PM10","1138065000","27"
"3622","2021-01-06 17:00:00","PM10","1138069000","27"
"3623","2021-01-06 17:00:00","PM10","1141000000","19"
"3624","2021-01-06 17:00:00","PM10","1141052000","19"
"3625","2021-01-06 17:00:00","PM10","1141055500","19"
"3626","2021-01-06 17:00:00","PM10","1141056500","19"
"3627","2021-01-06 17:00:00","PM10","1141058500","19"
"3628","2021-01-06 17:00:00","PM10","1141061500","19"
"3629","2021-01-06 17:00:00","PM10","1141062000","19"
"3630","2021-01-06 17:00:00","PM10","1141064000","19"
"3631","2021-01-06 17:00:00","PM10","1141065500","19"
"3632","2021-01-06 17:00:00","PM10","1141066000","19"
"3633","2021-01-06 17:00:00","PM10","1141068500","19"
"3634","2021-01-06 17:00:00","PM10","1141069000","19"
"3635","2021-01-06 17:00:00","PM10","1141070000","19"
"3636","2021-01-06 17:00:00","PM10","1141071000","19"
"3637","2021-01-06 17:00:00","PM10","1141072000","19"
"3638","2021-01-06 17:00:00","PM10","1144000000","20"
"3639","2021-01-06 17:00:00","PM10","1144055500","20"
"3640","2021-01-06 17:00:00","PM10","1144056500","20"
"3641","2021-01-06 17:00:00","PM10","1144058500","20"
"3642","2021-01-06 17:00:00","PM10","1144059000","20"
"3643","2021-01-06 17:00:00","PM10","1144060000","20"
"3644","2021-01-06 17:00:00","PM10","1144061000","20"
"3645","2021-01-06 17:00:00","PM10","1144063000","20"
"3646","2021-01-06 17:00:00","PM10","1144065500","20"
"3647","2021-01-06 17:00:00","PM10","1144066000","20"
"3648","2021-01-06 17:00:00","PM10","1144068000","20"
"3649","2021-01-06 17:00:00","PM10","1144069000","20"
"3650","2021-01-06 17:00:00","PM10","1144070000","20"
"3651","2021-01-06 17:00:00","PM10","1144071000","20"
"3652","2021-01-06 17:00:00","PM10","1144072000","20"
"3653","2021-01-06 17:00:00","PM10","1144073000","20"
"3654","2021-01-06 17:00:00","PM10","1144074000","20"
"3655","2021-01-06 17:00:00","PM10","1150000000","31"
"3656","2021-01-06 17:00:00","PM10","1150051000","31"
"3657","2021-01-06 17:00:00","PM10","1150052000","31"
"3658","2021-01-06 17:00:00","PM10","1150053000","31"
"3659","2021-01-06 17:00:00","PM10","1150053500","31"
"3660","2021-01-06 17:00:00","PM10","1150054000","31"
"3661","2021-01-06 17:00:00","PM10","1150055000","31"
"3662","2021-01-06 17:00:00","PM10","1150056000","31"
"3663","2021-01-06 17:00:00","PM10","1150057000","31"
"3664","2021-01-06 17:00:00","PM10","1150059000","31"
"3665","2021-01-06 17:00:00","PM10","1150059100","31"
"3666","2021-01-06 17:00:00","PM10","1150059300","31"
"3667","2021-01-06 17:00:00","PM10","1150060300","31"
"3668","2021-01-06 17:00:00","PM10","1150060400","31"
"3669","2021-01-06 17:00:00","PM10","1150060500","31"
"3670","2021-01-06 17:00:00","PM10","1150061100","31"
"3671","2021-01-06 17:00:00","PM10","1150061500","31"
"3672","2021-01-06 17:00:00","PM10","1150062000","31"
"3673","2021-01-06 17:00:00","PM10","1150063000","31"
"3674","2021-01-06 17:00:00","PM10","1150064000","31"
"3675","2021-01-06 17:00:00","PM10","1150064100","31"
