"IDX","IDX_DATETIME","DATA_GUBUN","LOCATION","GATHER_INFO","VALUE_1","VALUE_2","VALUE_3"
"11850","2021-01-06 16:00:00","T,H","2614059000",,"36","1","0"
"11851","2021-01-06 16:00:00","T,H","2614061500",,"36","1","0"
"11852","2021-01-06 16:00:00","T,H","2614063000",,"36","1","0"
"11853","2021-01-06 16:00:00","T,H","2614064000",,"36","1","0"
"11854","2021-01-06 16:00:00","T,H","2614065000",,"36","1","0"
"11855","2021-01-06 16:00:00","T,H","2614066000",,"36","1","0"
"11856","2021-01-06 16:00:00","T,H","2617051000",,"36","1","0"
"11857","2021-01-06 16:00:00","T,H","2617052000",,"36","1","0"
"11858","2021-01-06 16:00:00","T,H","2617053000",,"36","1","0"
"11859","2021-01-06 16:00:00","T,H","2617055000",,"36","1","0"
"11860","2021-01-06 16:00:00","T,H","2617056000",,"36","1","0"
"11861","2021-01-06 16:00:00","T,H","2620053000",,"36","1","0"
"11862","2021-01-06 16:00:00","T,H","2620054000",,"36","1","0"
"11863","2021-01-06 16:00:00","T,H","2620055000",,"36","1","0"
"11864","2021-01-06 16:00:00","T,H","2620058500",,"36","1","0"
"11865","2021-01-06 16:00:00","T,H","2620059000",,"36","1","0"
"11866","2021-01-06 16:00:00","T,H","2620060500",,"36","1","0"
"11867","2021-01-06 16:00:00","T,H","2638052000",,"36","1","0"
"11868","2021-01-06 16:00:00","T,H","2638053000",,"36","1","0"
"11869","2021-01-06 16:00:00","T,H","2638062000",,"36","1","0"
"11870","2021-01-06 16:00:00","T,H","2638063000",,"36","1","0"
"11871","2021-01-06 16:00:00","T,H","2614068000",,"36","1","0"
"11872","2021-01-06 16:00:00","T,H","2617000000",,"34","0","0"
"11873","2021-01-06 16:00:00","T,H","2617064500",,"34","0","0"
"11874","2021-01-06 16:00:00","T,H","2617065000",,"34","0","0"
"11875","2021-01-06 16:00:00","T,H","2617066000",,"34","0","0"
"11876","2021-01-06 16:00:00","T,H","2617068000",,"34","0","0"
"11877","2021-01-06 16:00:00","T,H","2623051000",,"34","0","0"
"11878","2021-01-06 16:00:00","T,H","2623052000",,"34","0","0"
"11879","2021-01-06 16:00:00","T,H","2623060000",,"34","0","0"
"11880","2021-01-06 16:00:00","T,H","2623061000",,"34","0","0"
"11881","2021-01-06 16:00:00","T,H","2623077000",,"34","0","0"
"11882","2021-01-06 16:00:00","T,H","2623078000",,"34","0","0"
"11883","2021-01-06 16:00:00","T,H","2629000000",,"34","0","0"
"11884","2021-01-06 16:00:00","T,H","2629051000",,"34","0","0"
"11885","2021-01-06 16:00:00","T,H","2629053000",,"34","0","0"
"11886","2021-01-06 16:00:00","T,H","2629054000",,"34","0","0"
"11887","2021-01-06 16:00:00","T,H","2629055000",,"34","0","0"
"11888","2021-01-06 16:00:00","T,H","2629056000",,"34","0","0"
"11889","2021-01-06 16:00:00","T,H","2629064500",,"34","0","0"
"11890","2021-01-06 16:00:00","T,H","2629068000",,"34","0","0"
"11891","2021-01-06 16:00:00","T,H","2629069000",,"34","0","0"
"11892","2021-01-06 16:00:00","T,H","2629070000",,"34","0","0"
"11893","2021-01-06 16:00:00","T,H","2629071000",,"34","0","0"
"11894","2021-01-06 16:00:00","T,H","2617057000",,"34","0","0"
"11895","2021-01-06 16:00:00","T,H","2617059000",,"34","0","0"
"11896","2021-01-06 16:00:00","T,H","2617060000",,"34","0","0"
"11897","2021-01-06 16:00:00","T,H","2623000000",,"34","0","0"
"11898","2021-01-06 16:00:00","T,H","2623064000",,"34","0","0"
"11899","2021-01-06 16:00:00","T,H","2623066000",,"34","0","0"
"11900","2021-01-06 16:00:00","T,H","2623067000",,"34","0","0"
"11901","2021-01-06 16:00:00","T,H","2623068000",,"34","0","0"
"11902","2021-01-06 16:00:00","T,H","2623070000",,"34","0","0"
"11903","2021-01-06 16:00:00","T,H","2623071000",,"34","0","0"
"11904","2021-01-06 16:00:00","T,H","2623072000",,"34","0","0"
"11905","2021-01-06 16:00:00","T,H","2623074000",,"34","0","0"
"11906","2021-01-06 16:00:00","T,H","2623075000",,"34","0","0"
"11907","2021-01-06 16:00:00","T,H","2623076000",,"34","0","0"
"11908","2021-01-06 16:00:00","T,H","2653065000",,"34","0","0"
"11909","2021-01-06 16:00:00","T,H","2653066000",,"34","0","0"
"11910","2021-01-06 16:00:00","T,H","2653066100",,"34","0","0"
"11911","2021-01-06 16:00:00","T,H","2620000000",,"36","1","0"
"11912","2021-01-06 16:00:00","T,H","2620063000",,"36","1","0"
"11913","2021-01-06 16:00:00","T,H","2620064000",,"36","1","0"
"11914","2021-01-06 16:00:00","T,H","2620067000",,"36","1","0"
"11915","2021-01-06 16:00:00","T,H","2629061000",,"36","1","0"
"11916","2021-01-06 16:00:00","T,H","2629062000",,"36","1","0"
"11917","2021-01-06 16:00:00","T,H","2629063000",,"36","1","0"
"11918","2021-01-06 16:00:00","T,H","2620065000",,"36","1","0"
"11919","2021-01-06 16:00:00","T,H","2620066000",,"36","1","0"
"11920","2021-01-06 16:00:00","T,H","2623054000",,"35","1","0"
"11921","2021-01-06 16:00:00","T,H","2623055000",,"35","1","0"
"11922","2021-01-06 16:00:00","T,H","2632051000",,"35","1","0"
"11923","2021-01-06 16:00:00","T,H","2632052100",,"35","1","0"
"11924","2021-01-06 16:00:00","T,H","2632055000",,"35","1","0"
"11925","2021-01-06 16:00:00","T,H","2632056000",,"35","1","0"
"11926","2021-01-06 16:00:00","T,H","2632056100",,"35","1","0"
"11927","2021-01-06 16:00:00","T,H","2632057100",,"35","1","0"
"11928","2021-01-06 16:00:00","T,H","2632057200",,"35","1","0"
"11929","2021-01-06 16:00:00","T,H","2632057300",,"35","1","0"
"11930","2021-01-06 16:00:00","T,H","2626054500",,"35","1","0"
"11931","2021-01-06 16:00:00","T,H","2626055000",,"35","1","0"
"11932","2021-01-06 16:00:00","T,H","2641000000",,"35","1","0"
"11933","2021-01-06 16:00:00","T,H","2641051000",,"35","1","0"
"11934","2021-01-06 16:00:00","T,H","2641055500",,"35","1","0"
"11935","2021-01-06 16:00:00","T,H","2641057000",,"35","1","0"
"11936","2021-01-06 16:00:00","T,H","2641058000",,"35","1","0"
"11937","2021-01-06 16:00:00","T,H","2641059000",,"35","1","0"
"11938","2021-01-06 16:00:00","T,H","2641059100",,"35","1","0"
"11939","2021-01-06 16:00:00","T,H","2641060000",,"35","1","0"
"11940","2021-01-06 16:00:00","T,H","2641061000",,"35","1","0"
"11941","2021-01-06 16:00:00","T,H","2641068000",,"35","1","0"
"11942","2021-01-06 16:00:00","T,H","2641069000",,"35","1","0"
"11943","2021-01-06 16:00:00","T,H","2629057000",,"32","0","0"
"11944","2021-01-06 16:00:00","T,H","2629058000",,"32","0","0"
"11945","2021-01-06 16:00:00","T,H","2629059000",,"32","0","0"
"11946","2021-01-06 16:00:00","T,H","2629060000",,"32","0","0"
"11947","2021-01-06 16:00:00","T,H","2632000000",,"35","1","0"
"11948","2021-01-06 16:00:00","T,H","2632052000",,"35","1","0"
"11949","2021-01-06 16:00:00","T,H","2644000000",,"35","1","0"
"11950","2021-01-06 16:00:00","T,H","2644051000",,"35","1","0"
"11951","2021-01-06 16:00:00","T,H","2644052000",,"35","1","0"
"11952","2021-01-06 16:00:00","T,H","2653058000",,"35","1","0"
"11953","2021-01-06 16:00:00","T,H","2653059100",,"35","1","0"
"11954","2021-01-06 16:00:00","T,H","2653059300",,"35","1","0"
"11955","2021-01-06 16:00:00","T,H","2653061000",,"35","1","0"
"11956","2021-01-06 16:00:00","T,H","2632053000",,"35","1","0"
"11957","2021-01-06 16:00:00","T,H","2632054100",,"35","1","0"
"11958","2021-01-06 16:00:00","T,H","2632054200",,"35","1","0"
"11959","2021-01-06 16:00:00","T,H","2632054300",,"35","1","0"
"11960","2021-01-06 16:00:00","T,H","2641070000",,"35","1","0"
"11961","2021-01-06 16:00:00","T,H","2635000000",,"32","1","0"
"11962","2021-01-06 16:00:00","T,H","2635051000",,"32","1","0"
"11963","2021-01-06 16:00:00","T,H","2635052500",,"32","1","0"
"11964","2021-01-06 16:00:00","T,H","2635053000",,"32","1","0"
"11965","2021-01-06 16:00:00","T,H","2650000000",,"32","1","0"
"11966","2021-01-06 16:00:00","T,H","2650066000",,"32","1","0"
"11967","2021-01-06 16:00:00","T,H","2650067000",,"32","1","0"
"11968","2021-01-06 16:00:00","T,H","2650076000",,"32","1","0"
"11969","2021-01-06 16:00:00","T,H","2650077000",,"32","1","0"
"11970","2021-01-06 16:00:00","T,H","2650078000",,"32","1","0"
"11971","2021-01-06 16:00:00","T,H","2650079000",,"32","1","0"
"11972","2021-01-06 16:00:00","T,H","2650080000",,"32","1","0"
"11973","2021-01-06 16:00:00","T,H","2635052000",,"32","1","0"
"11974","2021-01-06 16:00:00","T,H","2635057000",,"32","1","0"
"11975","2021-01-06 16:00:00","T,H","2635058000",,"32","1","0"
"11976","2021-01-06 16:00:00","T,H","2635059000",,"32","1","0"
"11977","2021-01-06 16:00:00","T,H","2635059500",,"32","1","0"
"11978","2021-01-06 16:00:00","T,H","2635065000",,"32","1","0"
"11979","2021-01-06 16:00:00","T,H","2635066000",,"32","1","0"
"11980","2021-01-06 16:00:00","T,H","2650073000",,"32","1","0"
"11981","2021-01-06 16:00:00","T,H","2650075000",,"32","1","0"
"11982","2021-01-06 16:00:00","T,H","2635054000",,"32","1","0"
"11983","2021-01-06 16:00:00","T,H","2635055100",,"32","1","0"
"11984","2021-01-06 16:00:00","T,H","2635055200",,"32","1","0"
"11985","2021-01-06 16:00:00","T,H","2635055300",,"32","1","0"
"11986","2021-01-06 16:00:00","T,H","2635055400",,"32","1","0"
"11987","2021-01-06 16:00:00","T,H","2635056000",,"32","1","0"
"11988","2021-01-06 16:00:00","T,H","2635061000",,"35","1","0"
"11989","2021-01-06 16:00:00","T,H","2635062000",,"35","1","0"
"11990","2021-01-06 16:00:00","T,H","2638000000",,"42","0","0"
"11991","2021-01-06 16:00:00","T,H","2638051000",,"42","0","0"
"11992","2021-01-06 16:00:00","T,H","2638054000",,"42","0","0"
"11993","2021-01-06 16:00:00","T,H","2638055000",,"42","0","0"
"11994","2021-01-06 16:00:00","T,H","2638056100",,"42","0","0"
"11995","2021-01-06 16:00:00","T,H","2638056200",,"42","0","0"
"11996","2021-01-06 16:00:00","T,H","2638057100",,"42","0","0"
"11997","2021-01-06 16:00:00","T,H","2638057200",,"42","0","0"
"11998","2021-01-06 16:00:00","T,H","2638058000",,"36","1","0"
"11999","2021-01-06 16:00:00","T,H","2638059000",,"36","1","0"
"12000","2021-01-06 16:00:00","T,H","2638060100",,"36","1","0"
"12001","2021-01-06 16:00:00","T,H","2638060200",,"36","1","0"
"12002","2021-01-06 16:00:00","T,H","2638061000",,"36","1","0"
"12003","2021-01-06 16:00:00","T,H","2641063500",,"25","1","0"
"12004","2021-01-06 16:00:00","T,H","2641066500",,"25","1","0"
"12005","2021-01-06 16:00:00","T,H","2641067000",,"25","1","0"
"12006","2021-01-06 16:00:00","T,H","2644053000",,"35","0","0"
"12007","2021-01-06 16:00:00","T,H","2644055000",,"35","0","0"
"12008","2021-01-06 16:00:00","T,H","2644053500",,"36","1","0"
"12009","2021-01-06 16:00:00","T,H","2644054500",,"36","1","0"
"12010","2021-01-06 16:00:00","T,H","2644056000",,"39","1","0"
"12011","2021-01-06 16:00:00","T,H","2644058000",,"39","1","0"
"12012","2021-01-06 16:00:00","T,H","2653000000",,"36","1","0"
"12013","2021-01-06 16:00:00","T,H","2653060000",,"36","1","0"
"12014","2021-01-06 16:00:00","T,H","2653062000",,"36","1","0"
"12015","2021-01-06 16:00:00","T,H","2653064500",,"36","1","0"
"12016","2021-01-06 16:00:00","T,H","2653067000",,"36","1","0"
"12017","2021-01-06 16:00:00","T,H","2653068000",,"36","1","0"
"12018","2021-01-06 16:00:00","T,H","2671000000",,"29","1","0"
"12019","2021-01-06 16:00:00","T,H","2671025000",,"29","1","0"
"12020","2021-01-06 16:00:00","T,H","2671025300",,"29","1","0"
"12021","2021-01-06 16:00:00","T,H","2671025600",,"29","1","0"
"12022","2021-01-06 16:00:00","T,H","2671031000",,"29","1","0"
"12023","2021-01-06 16:00:00","T,H","2671033000",,"25","1","0"
"12024","2021-01-06 16:00:00","T,H","2700000000",,"36","-1","0"
"12025","2021-01-06 16:00:00","T,H","2711000000",,"36","-1","0"
"12026","2021-01-06 16:00:00","T,H","2711054500",,"36","-1","0"
"12027","2021-01-06 16:00:00","T,H","2711056500",,"36","-1","0"
"12028","2021-01-06 16:00:00","T,H","2711057500",,"36","-1","0"
"12029","2021-01-06 16:00:00","T,H","2711058500",,"36","-1","0"
"12030","2021-01-06 16:00:00","T,H","2711059500",,"36","-1","0"
"12031","2021-01-06 16:00:00","T,H","2711064000",,"36","-1","0"
"12032","2021-01-06 16:00:00","T,H","2711065000",,"36","-1","0"
"12033","2021-01-06 16:00:00","T,H","2711066000",,"36","-1","0"
"12034","2021-01-06 16:00:00","T,H","2711067000",,"36","-1","0"
"12035","2021-01-06 16:00:00","T,H","2711068000",,"36","-1","0"
"12036","2021-01-06 16:00:00","T,H","2711069000",,"36","-1","0"
"12037","2021-01-06 16:00:00","T,H","2714055500",,"36","-1","0"
"12038","2021-01-06 16:00:00","T,H","2714058000",,"36","-1","0"
"12039","2021-01-06 16:00:00","T,H","2720000000",,"36","-1","0"
"12040","2021-01-06 16:00:00","T,H","2720051500",,"36","-1","0"
"12041","2021-01-06 16:00:00","T,H","2720053000",,"36","-1","0"
"12042","2021-01-06 16:00:00","T,H","2720054000",,"36","-1","0"
"12043","2021-01-06 16:00:00","T,H","2720055000",,"36","-1","0"
"12044","2021-01-06 16:00:00","T,H","2720056000",,"36","-1","0"
"12045","2021-01-06 16:00:00","T,H","2720057100",,"36","-1","0"
"12046","2021-01-06 16:00:00","T,H","2720058600",,"36","-1","0"
"12047","2021-01-06 16:00:00","T,H","2720060000",,"36","-1","0"
"12048","2021-01-06 16:00:00","T,H","2720064000",,"36","-1","0"
"12049","2021-01-06 16:00:00","T,H","2726000000",,"36","-1","0"
"12050","2021-01-06 16:00:00","T,H","2726051000",,"36","-1","0"
"12051","2021-01-06 16:00:00","T,H","2726052000",,"36","-1","0"
"12052","2021-01-06 16:00:00","T,H","2726053000",,"36","-1","0"
"12053","2021-01-06 16:00:00","T,H","2726057000",,"36","-1","0"
"12054","2021-01-06 16:00:00","T,H","2726058000",,"36","-1","0"
"12055","2021-01-06 16:00:00","T,H","2726059000",,"36","-1","0"
"12056","2021-01-06 16:00:00","T,H","2726060200",,"36","-1","0"
"12057","2021-01-06 16:00:00","T,H","2726061000",,"36","-1","0"
"12058","2021-01-06 16:00:00","T,H","2726062000",,"36","-1","0"
"12059","2021-01-06 16:00:00","T,H","2726064000",,"36","-1","0"
"12060","2021-01-06 16:00:00","T,H","2729053500",,"36","-1","0"
"12061","2021-01-06 16:00:00","T,H","2711051700",,"36","-1","0"
"12062","2021-01-06 16:00:00","T,H","2714051000",,"36","-1","0"
"12063","2021-01-06 16:00:00","T,H","2714052000",,"36","-1","0"
"12064","2021-01-06 16:00:00","T,H","2714053000",,"36","-1","0"
"12065","2021-01-06 16:00:00","T,H","2714054000",,"36","-1","0"
"12066","2021-01-06 16:00:00","T,H","2714054100",,"36","-1","0"
"12067","2021-01-06 16:00:00","T,H","2714057000",,"36","-1","0"
"12068","2021-01-06 16:00:00","T,H","2723000000",,"36","-1","0"
"12069","2021-01-06 16:00:00","T,H","2723051000",,"36","-1","0"
"12070","2021-01-06 16:00:00","T,H","2723052600",,"36","-1","0"
"12071","2021-01-06 16:00:00","T,H","2723055000",,"36","-1","0"
"12072","2021-01-06 16:00:00","T,H","2723056000",,"36","-1","0"
"12073","2021-01-06 16:00:00","T,H","2723057000",,"36","-1","0"
"12074","2021-01-06 16:00:00","T,H","2723061000",,"36","-1","0"
"12075","2021-01-06 16:00:00","T,H","2723062000",,"36","-1","0"
"12076","2021-01-06 16:00:00","T,H","2723063000",,"36","-1","0"
"12077","2021-01-06 16:00:00","T,H","2723063100",,"36","-1","0"
"12078","2021-01-06 16:00:00","T,H","2723064500",,"36","-1","0"
"12079","2021-01-06 16:00:00","T,H","2723067100",,"36","-1","0"
"12080","2021-01-06 16:00:00","T,H","2723067200",,"36","-1","0"
"12081","2021-01-06 16:00:00","T,H","2723068000",,"36","-1","0"
"12082","2021-01-06 16:00:00","T,H","2723079000",,"36","-1","0"
"12083","2021-01-06 16:00:00","T,H","4700000000",,"36","-1","0"
"12084","2021-01-06 16:00:00","T,H","2714000000",,"37","0","0"
"12085","2021-01-06 16:00:00","T,H","2714059000",,"37","0","0"
"12086","2021-01-06 16:00:00","T,H","2714060000",,"37","0","0"
"12087","2021-01-06 16:00:00","T,H","2714061500",,"37","0","0"
"12088","2021-01-06 16:00:00","T,H","2714062000",,"37","0","0"
"12089","2021-01-06 16:00:00","T,H","2714064000",,"37","0","0"
"12090","2021-01-06 16:00:00","T,H","2714065500",,"37","0","0"
"12091","2021-01-06 16:00:00","T,H","2714067000",,"37","0","0"
"12092","2021-01-06 16:00:00","T,H","2714068500",,"37","0","0"
"12093","2021-01-06 16:00:00","T,H","2714073000",,"37","0","0"
"12094","2021-01-06 16:00:00","T,H","2726055000",,"37","0","0"
"12095","2021-01-06 16:00:00","T,H","2714072000",,"30","0","0"
"12096","2021-01-06 16:00:00","T,H","2726067000",,"30","0","0"
"12097","2021-01-06 16:00:00","T,H","2726068000",,"30","0","0"
"12098","2021-01-06 16:00:00","T,H","2726069000",,"30","0","0"
"12099","2021-01-06 16:00:00","T,H","4729000000",,"30","0","0"
"12100","2021-01-06 16:00:00","T,H","4729051000",,"30","0","0"
"12101","2021-01-06 16:00:00","T,H","4729054200",,"30","0","0"
"12102","2021-01-06 16:00:00","T,H","2714074200",,"37","0","0"
"12103","2021-01-06 16:00:00","T,H","2714074700",,"37","0","0"
"12104","2021-01-06 16:00:00","T,H","2714075500",,"37","0","0"
"12105","2021-01-06 16:00:00","T,H","2714076000",,"34","-1","0"
"12106","2021-01-06 16:00:00","T,H","2717000000",,"36","-1","0"
"12107","2021-01-06 16:00:00","T,H","2717051000",,"36","-1","0"
"12108","2021-01-06 16:00:00","T,H","2717052500",,"36","-1","0"
"12109","2021-01-06 16:00:00","T,H","2717054000",,"36","-1","0"
"12110","2021-01-06 16:00:00","T,H","2717058000",,"36","-1","0"
"12111","2021-01-06 16:00:00","T,H","2717063000",,"36","-1","0"
"12112","2021-01-06 16:00:00","T,H","2717065000",,"36","-1","0"
"12113","2021-01-06 16:00:00","T,H","2717066000",,"36","-1","0"
"12114","2021-01-06 16:00:00","T,H","2717067500",,"36","-1","0"
"12115","2021-01-06 16:00:00","T,H","2720059000",,"36","-1","0"
"12116","2021-01-06 16:00:00","T,H","2720061000",,"36","-1","0"
"12117","2021-01-06 16:00:00","T,H","2720065000",,"36","-1","0"
"12118","2021-01-06 16:00:00","T,H","2720066000",,"36","-1","0"
"12119","2021-01-06 16:00:00","T,H","2729000000",,"36","-1","0"
"12120","2021-01-06 16:00:00","T,H","2729051500",,"36","-1","0"
"12121","2021-01-06 16:00:00","T,H","2729055000",,"36","-1","0"
"12122","2021-01-06 16:00:00","T,H","2729055500",,"36","-1","0"
"12123","2021-01-06 16:00:00","T,H","2729056300",,"36","-1","0"
"12124","2021-01-06 16:00:00","T,H","2729056800",,"36","-1","0"
"12125","2021-01-06 16:00:00","T,H","2729057100",,"36","-1","0"
"12126","2021-01-06 16:00:00","T,H","2729057200",,"36","-1","0"
"12127","2021-01-06 16:00:00","T,H","2729059000",,"36","-1","0"
"12128","2021-01-06 16:00:00","T,H","2729060200",,"36","-1","0"
"12129","2021-01-06 16:00:00","T,H","2729063000",,"36","-1","0"
"12130","2021-01-06 16:00:00","T,H","2729064000",,"36","-1","0"
"12131","2021-01-06 16:00:00","T,H","2729065000",,"36","-1","0"
"12132","2021-01-06 16:00:00","T,H","2717055000",,"28","-1","0"
"12133","2021-01-06 16:00:00","T,H","2717056500",,"28","-1","0"
"12134","2021-01-06 16:00:00","T,H","2717059000",,"28","-1","0"
"12135","2021-01-06 16:00:00","T,H","2717060000",,"28","-1","0"
"12136","2021-01-06 16:00:00","T,H","2717061000",,"28","-1","0"
"12137","2021-01-06 16:00:00","T,H","2717062000",,"28","-1","0"
"12138","2021-01-06 16:00:00","T,H","2717064000",,"28","-1","0"
"12139","2021-01-06 16:00:00","T,H","2717066100",,"28","-1","0"
"12140","2021-01-06 16:00:00","T,H","2717069500",,"28","-1","0"
"12141","2021-01-06 16:00:00","T,H","2723071500",,"28","-1","0"
"12142","2021-01-06 16:00:00","T,H","2723069500",,"28","1","0"
"12143","2021-01-06 16:00:00","T,H","2723072500",,"28","1","0"
"12144","2021-01-06 16:00:00","T,H","2723073500",,"28","1","0"
"12145","2021-01-06 16:00:00","T,H","2723074500",,"28","1","0"
"12146","2021-01-06 16:00:00","T,H","2723075000",,"28","1","0"
"12147","2021-01-06 16:00:00","T,H","2723077000",,"28","1","0"
"12148","2021-01-06 16:00:00","T,H","2723078000",,"28","1","0"
"12149","2021-01-06 16:00:00","T,H","2723080000",,"28","1","0"
"12150","2021-01-06 16:00:00","T,H","2726054000",,"37","0","0"
"12151","2021-01-06 16:00:00","T,H","2726056000",,"37","0","0"
"12152","2021-01-06 16:00:00","T,H","2726056100",,"37","0","0"
"12153","2021-01-06 16:00:00","T,H","2726060100",,"37","0","0"
"12154","2021-01-06 16:00:00","T,H","2726063000",,"36","-1","0"
"12155","2021-01-06 16:00:00","T,H","2726065200",,"36","-1","0"
"12156","2021-01-06 16:00:00","T,H","2771031000",,"36","-1","0"
"12157","2021-01-06 16:00:00","T,H","2726065100",,"30","0","0"
"12158","2021-01-06 16:00:00","T,H","2726066100",,"30","0","0"
"12159","2021-01-06 16:00:00","T,H","2726066200",,"30","0","0"
"12160","2021-01-06 16:00:00","T,H","2729057600",,"28","-1","0"
"12161","2021-01-06 16:00:00","T,H","2729057700",,"28","-1","0"
"12162","2021-01-06 16:00:00","T,H","2729058500",,"28","-1","0"
"12163","2021-01-06 16:00:00","T,H","2729060100",,"36","-1","0"
"12164","2021-01-06 16:00:00","T,H","2729061500",,"36","-1","0"
"12165","2021-01-06 16:00:00","T,H","2729062400",,"36","-1","0"
"12166","2021-01-06 16:00:00","T,H","2729062500",,"36","-1","0"
"12167","2021-01-06 16:00:00","T,H","2729062600",,"36","-1","0"
"12168","2021-01-06 16:00:00","T,H","2729062800",,"36","-1","0"
"12169","2021-01-06 16:00:00","T,H","2771000000",,"34","-1","0"
"12170","2021-01-06 16:00:00","T,H","2771025300",,"34","-1","0"
"12171","2021-01-06 16:00:00","T,H","2771025000",,"34","-1","0"
"12172","2021-01-06 16:00:00","T,H","2771026200",,"34","-1","0"
"12173","2021-01-06 16:00:00","T,H","2771025600",,"35","-1","0"
"12174","2021-01-06 16:00:00","T,H","2771025900",,"34","1","0"
"12175","2021-01-06 16:00:00","T,H","2771026500",,"34","1","0"
"12176","2021-01-06 16:00:00","T,H","2771033000",,"35","-1","0"
"12177","2021-01-06 16:00:00","T,H","2771038000",,"34","1","0"
"12178","2021-01-06 16:00:00","T,H","2800000000",,"24","-3","0"
"12179","2021-01-06 16:00:00","T,H","2817759000",,"24","-3","0"
"12180","2021-01-06 16:00:00","T,H","2817760000",,"24","-3","0"
"12181","2021-01-06 16:00:00","T,H","2817762000",,"24","-3","0"
"12182","2021-01-06 16:00:00","T,H","2817763000",,"24","-3","0"
"12183","2021-01-06 16:00:00","T,H","2817764000",,"24","-3","0"
"12184","2021-01-06 16:00:00","T,H","2817765000",,"24","-3","0"
"12185","2021-01-06 16:00:00","T,H","2817766000",,"24","-3","0"
"12186","2021-01-06 16:00:00","T,H","2817767000",,"24","-3","0"
"12187","2021-01-06 16:00:00","T,H","2817768000",,"24","-3","0"
"12188","2021-01-06 16:00:00","T,H","2817769000",,"24","-3","0"
"12189","2021-01-06 16:00:00","T,H","2817770000",,"24","-3","0"
"12190","2021-01-06 16:00:00","T,H","2817771000",,"24","-3","0"
"12191","2021-01-06 16:00:00","T,H","2818576600",,"24","-3","0"
"12192","2021-01-06 16:00:00","T,H","2820051000",,"24","-3","0"
"12193","2021-01-06 16:00:00","T,H","2820052000",,"24","-3","0"
"12194","2021-01-06 16:00:00","T,H","2820052100",,"24","-3","0"
"12195","2021-01-06 16:00:00","T,H","2820053000",,"24","-3","0"
"12196","2021-01-06 16:00:00","T,H","2820054000",,"24","-3","0"
"12197","2021-01-06 16:00:00","T,H","2820055000",,"24","-3","0"
"12198","2021-01-06 16:00:00","T,H","2820055100",,"24","-3","0"
"12199","2021-01-06 16:00:00","T,H","2820058000",,"24","-3","0"
"12200","2021-01-06 16:00:00","T,H","2820066000",,"24","-3","0"
"12201","2021-01-06 16:00:00","T,H","2811000000",,"17","-3","0"
"12202","2021-01-06 16:00:00","T,H","2811053000",,"17","-3","0"
"12203","2021-01-06 16:00:00","T,H","2811058500",,"17","-3","0"
"12204","2021-01-06 16:00:00","T,H","2811060000",,"17","-3","0"
"12205","2021-01-06 16:00:00","T,H","2811061000",,"17","-3","0"
"12206","2021-01-06 16:00:00","T,H","2814000000",,"17","-3","0"
"12207","2021-01-06 16:00:00","T,H","2814051000",,"17","-3","0"
"12208","2021-01-06 16:00:00","T,H","2814052500",,"17","-3","0"
"12209","2021-01-06 16:00:00","T,H","2814053000",,"17","-3","0"
"12210","2021-01-06 16:00:00","T,H","2814055500",,"17","-3","0"
"12211","2021-01-06 16:00:00","T,H","2814057000",,"17","-3","0"
"12212","2021-01-06 16:00:00","T,H","2814058000",,"17","-3","0"
"12213","2021-01-06 16:00:00","T,H","2814059000",,"17","-3","0"
"12214","2021-01-06 16:00:00","T,H","2814060500",,"17","-3","0"
"12215","2021-01-06 16:00:00","T,H","2814061000",,"17","-3","0"
"12216","2021-01-06 16:00:00","T,H","2814063000",,"17","-3","0"
"12217","2021-01-06 16:00:00","T,H","2814064000",,"17","-3","0"
"12218","2021-01-06 16:00:00","T,H","2817752000",,"17","-3","0"
"12219","2021-01-06 16:00:00","T,H","2817761000",,"17","-3","0"
"12220","2021-01-06 16:00:00","T,H","2811052000",,"17","-3","0"
"12221","2021-01-06 16:00:00","T,H","2811054000",,"17","-3","0"
"12222","2021-01-06 16:00:00","T,H","2811056000",,"17","-3","0"
"12223","2021-01-06 16:00:00","T,H","2811057000",,"17","-3","0"
"12224","2021-01-06 16:00:00","T,H","2817700000",,"17","-3","0"
"12225","2021-01-06 16:00:00","T,H","2817751000",,"17","-3","0"
"12226","2021-01-06 16:00:00","T,H","2817753000",,"17","-3","0"
"12227","2021-01-06 16:00:00","T,H","2817754000",,"17","-3","0"
"12228","2021-01-06 16:00:00","T,H","2817755000",,"17","-3","0"
"12229","2021-01-06 16:00:00","T,H","2817756000",,"17","-3","0"
"12230","2021-01-06 16:00:00","T,H","2817757000",,"17","-3","0"
"12231","2021-01-06 16:00:00","T,H","2817758000",,"17","-3","0"
"12232","2021-01-06 16:00:00","T,H","2818563000",,"17","-3","0"
"12233","2021-01-06 16:00:00","T,H","2818564000",,"17","-3","0"
"12234","2021-01-06 16:00:00","T,H","2872000000",,"17","-3","0"
"12235","2021-01-06 16:00:00","T,H","2811062000",,"30","-3","0"
"12236","2021-01-06 16:00:00","T,H","2811062200",,"30","-3","0"
"12237","2021-01-06 16:00:00","T,H","2811062800",,"30","-3","0"
"12238","2021-01-06 16:00:00","T,H","2811063000",,"36","-4","0"
"12239","2021-01-06 16:00:00","T,H","2818500000",,"20","-3","0"
"12240","2021-01-06 16:00:00","T,H","2818575000",,"20","-3","0"
"12241","2021-01-06 16:00:00","T,H","2818576100",,"20","-3","0"
"12242","2021-01-06 16:00:00","T,H","2818576200",,"20","-3","0"
